"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","EMP","WOMEN","THND_PER","M","2002-04",1810.104,
"CHL","EMP","WOMEN","THND_PER","M","2002-05",1819.328,
"CHL","EMP","WOMEN","THND_PER","M","2002-06",1840.27,
"CHL","EMP","WOMEN","THND_PER","M","2002-07",1840.067,
"CHL","EMP","WOMEN","THND_PER","M","2002-08",1845.737,
"CHL","EMP","WOMEN","THND_PER","M","2002-09",1865.704,
"CHL","EMP","WOMEN","THND_PER","M","2002-10",1873.759,
"CHL","EMP","WOMEN","THND_PER","M","2002-11",1874.552,
"CHL","EMP","WOMEN","THND_PER","M","2002-12",1890.075,
"CHL","EMP","WOMEN","THND_PER","M","2003-01",1913.755,
"CHL","EMP","WOMEN","THND_PER","M","2003-02",1941.046,
"CHL","EMP","WOMEN","THND_PER","M","2003-03",1941.663,
"CHL","EMP","WOMEN","THND_PER","M","2003-04",1969.248,
"CHL","EMP","WOMEN","THND_PER","M","2003-05",1960.993,
"CHL","EMP","WOMEN","THND_PER","M","2003-06",1955.028,
"CHL","EMP","WOMEN","THND_PER","M","2003-07",1944.735,
"CHL","EMP","WOMEN","THND_PER","M","2003-08",1938.592,
"CHL","EMP","WOMEN","THND_PER","M","2003-09",1957.346,
"CHL","EMP","WOMEN","THND_PER","M","2003-10",1976.955,
"CHL","EMP","WOMEN","THND_PER","M","2003-11",1993.552,
"CHL","EMP","WOMEN","THND_PER","M","2003-12",2007.387,
"CHL","EMP","WOMEN","THND_PER","M","2004-01",2016.322,
"CHL","EMP","WOMEN","THND_PER","M","2004-02",2028.561,
"CHL","EMP","WOMEN","THND_PER","M","2004-03",2025.102,
"CHL","EMP","WOMEN","THND_PER","M","2004-04",2036.509,
"CHL","EMP","WOMEN","THND_PER","M","2004-05",2038.224,
"CHL","EMP","WOMEN","THND_PER","M","2004-06",2032.074,
"CHL","EMP","WOMEN","THND_PER","M","2004-07",2041.396,
"CHL","EMP","WOMEN","THND_PER","M","2004-08",2059.303,
"CHL","EMP","WOMEN","THND_PER","M","2004-09",2094.605,
"CHL","EMP","WOMEN","THND_PER","M","2004-10",2116.765,
"CHL","EMP","WOMEN","THND_PER","M","2004-11",2143.055,
"CHL","EMP","WOMEN","THND_PER","M","2004-12",2141.816,
"CHL","EMP","WOMEN","THND_PER","M","2005-01",2151.354,
"CHL","EMP","WOMEN","THND_PER","M","2005-02",2163.175,
"CHL","EMP","WOMEN","THND_PER","M","2005-03",2170.758,
"CHL","EMP","WOMEN","THND_PER","M","2005-04",2179.071,
"CHL","EMP","WOMEN","THND_PER","M","2005-05",2195.809,
"CHL","EMP","WOMEN","THND_PER","M","2005-06",2198.68,
"CHL","EMP","WOMEN","THND_PER","M","2005-07",2201.632,
"CHL","EMP","WOMEN","THND_PER","M","2005-08",2195.395,
"CHL","EMP","WOMEN","THND_PER","M","2005-09",2183.334,
"CHL","EMP","WOMEN","THND_PER","M","2005-10",2177.268,
"CHL","EMP","WOMEN","THND_PER","M","2005-11",2188.146,
"CHL","EMP","WOMEN","THND_PER","M","2005-12",2208.15,
"CHL","EMP","WOMEN","THND_PER","M","2006-01",2210.414,
"CHL","EMP","WOMEN","THND_PER","M","2006-02",2190.107,
"CHL","EMP","WOMEN","THND_PER","M","2006-03",2198.738,
"CHL","EMP","WOMEN","THND_PER","M","2006-04",2197.289,
"CHL","EMP","WOMEN","THND_PER","M","2006-05",2198.004,
"CHL","EMP","WOMEN","THND_PER","M","2006-06",2196.627,
"CHL","EMP","WOMEN","THND_PER","M","2006-07",2203.626,
"CHL","EMP","WOMEN","THND_PER","M","2006-08",2199.127,
"CHL","EMP","WOMEN","THND_PER","M","2006-09",2210.075,
"CHL","EMP","WOMEN","THND_PER","M","2006-10",2221.021,
"CHL","EMP","WOMEN","THND_PER","M","2006-11",2232.27,
"CHL","EMP","WOMEN","THND_PER","M","2006-12",2235.814,
"CHL","EMP","WOMEN","THND_PER","M","2007-01",2263.225,
"CHL","EMP","WOMEN","THND_PER","M","2007-02",2283.646,
"CHL","EMP","WOMEN","THND_PER","M","2007-03",2292.854,
"CHL","EMP","WOMEN","THND_PER","M","2007-04",2300.26,
"CHL","EMP","WOMEN","THND_PER","M","2007-05",2290.996,
"CHL","EMP","WOMEN","THND_PER","M","2007-06",2293.662,
"CHL","EMP","WOMEN","THND_PER","M","2007-07",2288.167,
"CHL","EMP","WOMEN","THND_PER","M","2007-08",2301.04,
"CHL","EMP","WOMEN","THND_PER","M","2007-09",2295.118,
"CHL","EMP","WOMEN","THND_PER","M","2007-10",2310.219,
"CHL","EMP","WOMEN","THND_PER","M","2007-11",2330.312,
"CHL","EMP","WOMEN","THND_PER","M","2007-12",2380.965,
"CHL","EMP","WOMEN","THND_PER","M","2008-01",2375.617,
"CHL","EMP","WOMEN","THND_PER","M","2008-02",2393.147,
"CHL","EMP","WOMEN","THND_PER","M","2008-03",2396.142,
"CHL","EMP","WOMEN","THND_PER","M","2008-04",2409.3,
"CHL","EMP","WOMEN","THND_PER","M","2008-05",2413.525,
"CHL","EMP","WOMEN","THND_PER","M","2008-06",2433.326,
"CHL","EMP","WOMEN","THND_PER","M","2008-07",2436.445,
"CHL","EMP","WOMEN","THND_PER","M","2008-08",2422.751,
"CHL","EMP","WOMEN","THND_PER","M","2008-09",2423.244,
"CHL","EMP","WOMEN","THND_PER","M","2008-10",2433.641,
"CHL","EMP","WOMEN","THND_PER","M","2008-11",2453.452,
"CHL","EMP","WOMEN","THND_PER","M","2008-12",2429.327,
"CHL","EMP","WOMEN","THND_PER","M","2009-01",2430.584,
"CHL","EMP","WOMEN","THND_PER","M","2009-02",2424.092,
"CHL","EMP","WOMEN","THND_PER","M","2009-03",2439.642,
"CHL","EMP","WOMEN","THND_PER","M","2009-04",2434.665,
"CHL","EMP","WOMEN","THND_PER","M","2009-05",2439.919,
"CHL","EMP","WOMEN","THND_PER","M","2009-06",2437.533,
"CHL","EMP","WOMEN","THND_PER","M","2009-07",2446.847,
"CHL","EMP","WOMEN","THND_PER","M","2009-08",2449.673,
"CHL","EMP","WOMEN","THND_PER","M","2009-09",2472.674,
"CHL","EMP","WOMEN","THND_PER","M","2009-10",2488.788,
"CHL","EMP","WOMEN","THND_PER","M","2009-11",2499.844,
"CHL","EMP","WOMEN","THND_PER","M","2009-12",2506.33,"B"
"CHL","EMP","WOMEN","THND_PER","M","2010-01",2518.579,
"CHL","EMP","WOMEN","THND_PER","M","2010-02",2661.324,
"CHL","EMP","WOMEN","THND_PER","M","2010-03",2674.349,
"CHL","EMP","WOMEN","THND_PER","M","2010-04",2684.096,
"CHL","EMP","WOMEN","THND_PER","M","2010-05",2727.085,
"CHL","EMP","WOMEN","THND_PER","M","2010-06",2781.474,
"CHL","EMP","WOMEN","THND_PER","M","2010-07",2809.677,
"CHL","EMP","WOMEN","THND_PER","M","2010-08",2838.401,
"CHL","EMP","WOMEN","THND_PER","M","2010-09",2839.496,
"CHL","EMP","WOMEN","THND_PER","M","2010-10",2854.66,
"CHL","EMP","WOMEN","THND_PER","M","2010-11",2849.779,
"CHL","EMP","WOMEN","THND_PER","M","2010-12",2868.177,
"CHL","EMP","WOMEN","THND_PER","M","2011-01",2867.19,
"CHL","EMP","WOMEN","THND_PER","M","2011-02",2904.71,
"CHL","EMP","WOMEN","THND_PER","M","2011-03",2919.475,
"CHL","EMP","WOMEN","THND_PER","M","2011-04",2957.31,
"CHL","EMP","WOMEN","THND_PER","M","2011-05",2981.071,
"CHL","EMP","WOMEN","THND_PER","M","2011-06",2981.299,
"CHL","EMP","WOMEN","THND_PER","M","2011-07",2991.025,
"CHL","EMP","WOMEN","THND_PER","M","2011-08",2998.031,
"CHL","EMP","WOMEN","THND_PER","M","2011-09",3003.488,
"CHL","EMP","WOMEN","THND_PER","M","2011-10",2982.154,
"CHL","EMP","WOMEN","THND_PER","M","2011-11",2985.315,
"CHL","EMP","WOMEN","THND_PER","M","2011-12",2996.562,
"CHL","EMP","WOMEN","THND_PER","M","2012-01",3017.186,
"CHL","EMP","WOMEN","THND_PER","M","2012-02",3030.595,
"CHL","EMP","WOMEN","THND_PER","M","2012-03",3038.191,
"CHL","EMP","WOMEN","THND_PER","M","2012-04",3038.762,
"CHL","EMP","WOMEN","THND_PER","M","2012-05",3050.981,
"CHL","EMP","WOMEN","THND_PER","M","2012-06",3049.516,
"CHL","EMP","WOMEN","THND_PER","M","2012-07",3058.891,
"CHL","EMP","WOMEN","THND_PER","M","2012-08",3078.672,
"CHL","EMP","WOMEN","THND_PER","M","2012-09",3079.403,
"CHL","EMP","WOMEN","THND_PER","M","2012-10",3075.855,
"CHL","EMP","WOMEN","THND_PER","M","2012-11",3052.649,
"CHL","EMP","WOMEN","THND_PER","M","2012-12",3069.723,
"CHL","EMP","WOMEN","THND_PER","M","2013-01",3083.598,
"CHL","EMP","WOMEN","THND_PER","M","2013-02",3110.019,
"CHL","EMP","WOMEN","THND_PER","M","2013-03",3110.278,
"CHL","EMP","WOMEN","THND_PER","M","2013-04",3134.81,
"CHL","EMP","WOMEN","THND_PER","M","2013-05",3145.99,
"CHL","EMP","WOMEN","THND_PER","M","2013-06",3144.941,
"CHL","EMP","WOMEN","THND_PER","M","2013-07",3149.722,
"CHL","EMP","WOMEN","THND_PER","M","2013-08",3143.669,
"CHL","EMP","WOMEN","THND_PER","M","2013-09",3150.502,
"CHL","EMP","WOMEN","THND_PER","M","2013-10",3156.169,
"CHL","EMP","WOMEN","THND_PER","M","2013-11",3166.487,
"CHL","EMP","WOMEN","THND_PER","M","2013-12",3180.013,
"CHL","EMP","WOMEN","THND_PER","M","2014-01",3223.767,
"CHL","EMP","WOMEN","THND_PER","M","2014-02",3231.12,
"CHL","EMP","WOMEN","THND_PER","M","2014-03",3246.686,
"CHL","EMP","WOMEN","THND_PER","M","2014-04",3232.545,
"CHL","EMP","WOMEN","THND_PER","M","2014-05",3221.621,
"CHL","EMP","WOMEN","THND_PER","M","2014-06",3229.692,
"CHL","EMP","WOMEN","THND_PER","M","2014-07",3220.83,
"CHL","EMP","WOMEN","THND_PER","M","2014-08",3253.976,
"CHL","EMP","WOMEN","THND_PER","M","2014-09",3259.841,
"CHL","EMP","WOMEN","THND_PER","M","2014-10",3258.218,
"CHL","EMP","WOMEN","THND_PER","M","2014-11",3237.097,
"CHL","EMP","WOMEN","THND_PER","M","2014-12",3222.683,
"CHL","EMP","WOMEN","THND_PER","M","2015-01",3235.94,
"CHL","EMP","WOMEN","THND_PER","M","2015-02",3227.957,
"CHL","EMP","WOMEN","THND_PER","M","2015-03",3236.267,
"CHL","EMP","WOMEN","THND_PER","M","2015-04",3241.126,
"CHL","EMP","WOMEN","THND_PER","M","2015-05",3264.34,
"CHL","EMP","WOMEN","THND_PER","M","2015-06",3267.995,
"CHL","EMP","WOMEN","THND_PER","M","2015-07",3290.385,
"CHL","EMP","WOMEN","THND_PER","M","2015-08",3297.35,
"CHL","EMP","WOMEN","THND_PER","M","2015-09",3293.644,
"CHL","EMP","WOMEN","THND_PER","M","2015-10",3295.492,
"CHL","EMP","WOMEN","THND_PER","M","2015-11",3316.573,
"CHL","EMP","WOMEN","THND_PER","M","2015-12",3299.256,
"CHL","EMP","WOMEN","THND_PER","M","2016-01",3278.454,
"CHL","EMP","WOMEN","THND_PER","M","2016-02",3279.611,
"CHL","EMP","WOMEN","THND_PER","M","2016-03",3286.413,
"CHL","EMP","WOMEN","THND_PER","M","2016-04",3308.314,
"CHL","EMP","WOMEN","THND_PER","M","2016-05",3311.245,
"CHL","EMP","WOMEN","THND_PER","M","2016-06",3327.623,
"CHL","EMP","WOMEN","THND_PER","M","2016-07",3323.942,
"CHL","EMP","WOMEN","THND_PER","M","2016-08",3324.703,
"CHL","EMP","WOMEN","THND_PER","M","2016-09",3330.229,
"CHL","EMP","WOMEN","THND_PER","M","2016-10",3338.279,
"CHL","EMP","WOMEN","THND_PER","M","2016-11",3332.235,
"CHL","EMP","WOMEN","THND_PER","M","2016-12",3343.587,
"CHL","EMP","WOMEN","THND_PER","M","2017-01",3338.047,
"CHL","EMP","WOMEN","THND_PER","M","2017-02",3331.856,
"CHL","EMP","WOMEN","THND_PER","M","2017-03",3349.081,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-01",71.17616,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-02",71.08327,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-03",70.9248,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-04",71.17921,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-05",70.91361,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-06",71.10012,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-07",71.02515,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-08",70.97549,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-09",71.24065,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-10",71.27907,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-11",71.34415,
"CHL","EMP","MEN","PC_WKGPOP","M","2005-12",71.41176,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-01",71.50636,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-02",71.81528,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-03",71.89152,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-04",71.90794,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-05",71.72048,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-06",71.82979,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-07",71.84843,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-08",72.11267,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-09",72.38324,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-10",72.50176,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-11",72.36662,
"CHL","EMP","MEN","PC_WKGPOP","M","2006-12",72.26088,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-01",72.25319,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-02",72.59807,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-03",72.69039,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-04",72.76225,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-05",72.58038,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-06",72.36208,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-07",72.04049,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-08",71.79142,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-09",71.83884,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-10",72.06873,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-11",72.33915,
"CHL","EMP","MEN","PC_WKGPOP","M","2007-12",72.58051,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-01",72.83816,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-02",72.74664,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-03",72.63538,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-04",72.53342,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-05",72.52191,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-06",72.77754,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-07",72.84554,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-08",72.80309,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-09",72.91068,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-10",72.65922,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-11",72.16376,
"CHL","EMP","MEN","PC_WKGPOP","M","2008-12",71.4727,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-01",70.95222,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-02",70.65389,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-03",70.16895,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-04",69.92477,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-05",69.67095,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-06",69.85265,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-07",69.84023,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-08",69.91564,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-09",69.88367,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-10",69.86993,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-11",69.93929,
"CHL","EMP","MEN","PC_WKGPOP","M","2009-12",70.02992,"B"
"CHL","EMP","MEN","PC_WKGPOP","M","2010-01",70.25666,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-02",70.63679,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-03",71.09608,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-04",71.33852,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-05",71.86994,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-06",72.16193,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-07",72.26404,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-08",72.81396,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-09",72.74993,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-10",72.78676,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-11",72.82446,
"CHL","EMP","MEN","PC_WKGPOP","M","2010-12",73.0599,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-01",73.35066,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-02",73.24928,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-03",73.44689,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-04",73.27863,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-05",73.79346,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-06",73.61408,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-07",73.88274,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-08",73.73971,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-09",73.50995,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-10",73.42315,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-11",73.54182,
"CHL","EMP","MEN","PC_WKGPOP","M","2011-12",73.52534,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-01",73.86752,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-02",73.76742,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-03",73.69113,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-04",73.82082,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-05",73.52618,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-06",73.40193,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-07",73.33281,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-08",73.51629,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-09",73.522,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-10",73.62417,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-11",73.57623,
"CHL","EMP","MEN","PC_WKGPOP","M","2012-12",73.78596,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-01",73.67959,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-02",73.67892,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-03",73.75917,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-04",73.66804,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-05",73.63878,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-06",73.89388,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-07",74.06052,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-08",73.86897,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-09",73.83542,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-10",73.62984,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-11",73.77709,
"CHL","EMP","MEN","PC_WKGPOP","M","2013-12",73.55951,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-01",73.30697,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-02",72.73698,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-03",72.82337,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-04",72.93246,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-05",73.07596,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-06",72.93525,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-07",72.71899,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-08",72.36686,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-09",72.39733,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-10",72.51983,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-11",72.81208,
"CHL","EMP","MEN","PC_WKGPOP","M","2014-12",72.8821,
"CHL","EMP","MEN","PC_WKGPOP","M","2015-01",72.7959,
"CHL","EMP","MEN","PC_WKGPOP","M","2015-02",73.11694,
"CHL","EMP","MEN","PC_WKGPOP","M","2015-03",73.10437,
"CHL","EMP","MEN","PC_WKGPOP","M","2015-04",73.28212,
"CHL","EMP","MEN","PC_WKGPOP","M","2015-05",73.20857,
"CHL","EMP","MEN","PC_WKGPOP","M","2015-06",73.19823,
"CHL","EMP","MEN","PC_WKGPOP","M","2015-07",72.90352,
"CHL","EMP","MEN","PC_WKGPOP","M","2015-08",73.03378,
"CHL","EMP","MEN","PC_WKGPOP","M","2015-09",72.70393,
"CHL","EMP","MEN","PC_WKGPOP","M","2015-10",72.71609,
